000000000,0
000000006,0
000000012,0
000000018,0
000000024,0
000000030,0
000000036,0
000000042,0
000000048,0
000000054,0
000000060,0
000000066,0
000000072,0
000000078,0
000000084,0
000000090,0
000000096,0
000000102,0
000000108,0
000000114,0
000000120,0
000000126,0
000000132,0
000000138,0
000000144,0
000000150,0
000000156,0
000000162,0
000000168,0
000000174,0
000000180,0
000000186,0
000000192,0
000000198,0
000000204,0
000000210,0
000000216,0
000000222,0
000000228,0
000000234,0
000000240,0
000000246,0
000000252,0
000000258,0
000000264,0
000000270,0
000000276,0
000000282,0
000000288,0
000000294,0
000000300,0
000000306,0
000000312,0
000000318,0
000000324,0
000000330,0
000000336,0
000000342,0
000000348,0
000000354,0
000000360,0
000000366,0
000000372,0
000000378,0
000000384,0
000000390,0
000000396,0
000000402,0
000000408,0
000000414,0
000000420,0
000000426,0
000000432,0
000000438,0
000000444,0
000000450,0
000000456,0
000000462,0
000000468,0
000000474,0
000000480,0
000000486,0
000000492,0
000000498,0
000000504,0
000000510,0
000000516,0
000000522,0
000000528,0
000000534,0
000000540,0
000000546,0
000000552,0
000000558,0
000000564,0
000000570,0
000000576,0
000000582,0
000000588,0
000000594,0
000000600,0
000000606,0
000000612,0
000000618,0
000000624,0
000000630,0
000000636,0
000000642,0
000000648,0
000000654,0
000000660,0
000000666,0
000000672,0
000000678,0
000000684,0
000000690,0
000000696,0
000000702,0
000000708,0
000000714,0
000000720,0
000000726,0
000000732,1
000000738,1
000000744,1
000000750,1
000000756,1
000000762,1
000000768,1
000000774,1
000000780,1
000000786,1
000000792,1
000000798,1
000000804,1
000000810,1
000000816,1
000000822,1
000000828,1
000000834,1
000000840,1
000000846,1
000000852,1
000000858,1
000000864,1
000000870,1
000000876,1
000000882,1
000000888,1
000000894,1
000000900,1
000000906,1
000000912,1
000000918,1
000000924,1
000000930,1
000000936,1
000000942,1
000000948,1
000000954,1
000000960,1
000000966,1
000000972,1
000000978,1
000000984,1
000000990,1
000000996,1
000001002,1
000001008,1
000001014,1
000001020,1
000001026,1
000001032,1
000001038,1
000001044,1
000001050,1
000001056,1
000001062,1
000001068,1
000001074,1
000001080,1
000001086,1
000001092,1
000001098,1
000001104,1
000001110,1
000001116,1
000001122,1
000001128,2
000001134,2
000001140,2
000001146,2
000001152,2
000001158,2
000001164,2
000001170,2
000001176,2
000001182,2
000001188,2
000001194,2
000001200,2
000001206,2
000001212,2
000001218,2
000001224,2
000001230,2
000001236,2
000001242,2
000001248,2
000001254,2
000001260,2
000001266,2
000001272,2
000001278,2
000001284,2
000001290,2
000001296,2
000001302,2
000001308,2
000001314,2
000001320,2
000001326,2
000001332,2
000001338,2
000001344,2
000001350,2
000001356,2
000001362,2
000001368,2
000001374,2
000001380,2
000001386,2
000001392,2
000001398,2
000001404,2
000001410,2
000001416,2
000001422,2
000001428,2
000001434,2
000001440,2
000001446,2
000001452,2
000001458,2
000001464,2
000001470,2
000001476,2
000001482,2
000001488,2
000001494,2
000001500,2
000001506,2
000001512,2
